word	label
ධීර	1
ධීවර	0
ධීවරයා	0
ධුර	0
ධූප	0
ධූමකය	0
ධූමකරණය	0
ධූමකේතුව	0
ධූමඛය	0
ධූමඛරණය	0
ධූමඛේතුව	0
ධූමනය	0
ධූමිකාව	0
ධූමිඛාව	0
ධූරන්ධර	0
ධූරය	0
ධූරානුක්‍රමය	0
ධූරානුඛ්‍රමය	0
ධූරාවලිය	0
ධූරාවළිය	0
ධූර්තයා	0
ධූර්තවීම	0
ධූර්තිය	0
ධූලක	0
ධූලකරක්තිය	0
ධූලඛ	0
ධූලඛරඛ්තිය	0
ධූශර	0
ධූසර	0
ධූළක	0
ධූළකරක්තිය	0
ධෘතිය	0
ධෛර්ය	0
ධෛර්යමත්	1
ධෛර්යය	0
ධෛර්යශම්පන්නව	0
ධෛර්යසම්පන්නව	1
ධෛර්යහීන	1
ධෛර්ය්‍යය	0
ධෛර්ය්‍යවත්	0
ධෛර්ය්‍යශම්පන්න	0
ධෛර්ය්‍යසම්පන්න	1
ධ්‍යානය	1
ධ්‍යානශීලී	0
ධ්‍යානශීළී	0
ධ්‍යානෂීලී	1
ධ්‍යානසීලී	1
ධ්‍රවණකාරකය	0
ධ්‍රවණඛාරඛය	1
ධ්‍රැව	1
ධ්‍රැවක	1
ධ්‍රැවකය	0
ධ්‍රැවඛ	0
ධ්‍රැවඛය	1
ධ්‍රැවණ	0
ධ්‍රැවණකාරකය	0
ධ්‍රැවණඛාරඛය	1
ධ්‍රැවණමානය	1
ධ්‍රැවණමිතිය	0
ධ්‍රැවණය	1
ධ්‍රැවණලේඛය	1
ධ්‍රැවණළේඛය	1
ධ්‍රැවණේක්ෂය	0
ධ්‍රැවණේක්සය	1
ධ්‍රැවණේඛ්ෂය	1
ධ්‍රැවතාව	1
ධ්‍රැවත්වය	1
ධ්‍රැවනේක්ෂය	0
ධ්‍රැවනේක්සය	1
ධ්‍රැවනේඛ්ෂය	1
ධ්‍රැවපදය	1
ධ්‍රැවය	0
ධ්‍රැවායනය	0
ධ්‍රැවායිත	1
ධ්‍රැවිත	0
ධ්‍රැවීකරණය	1
ධ්‍රැවීඛරණය	0
ධ්‍රැවීය	1
ධ්‍රැවීයතාව	1
ධ්වනි	0
ධ්වනිය	0
ධ්වනීක්ෂය	0
ධ්වනීක්සය	1
ධ්වනීඛ්ෂය	1
ධ්වන්‍යනුකරණය	0
ධ්වන්‍යනුඛරණය	1
නංවනවා	1
නක්ෂත්‍රඥයා	0
නක්ෂත්‍රමය	1
නක්ෂත්‍රාචාර්ය	1
නක්සත්‍රඥයා	0
නක්සත්‍රමය	0
නක්සත්‍රාචාර්ය	0
නඛ්ෂත්‍රඥයා	0
නඛ්ෂත්‍රමය	1
නඛ්ෂත්‍රාචාර්ය	1
නගනය	1
නගනවා	1
නගනීකරණය	1
නගනීඛරණය	0
නගර	1
නගරපති	1
නගරබද	1
නගරභද	1
නගරය	1
නගරයක්	1
නගරයඛ්	1
නගරයාය	1
නගරශභිකයා	1
නගරශෝභිනිය	1
නගරෂෝභිනිය	1
නගරසභිකයා	1
නගරසභිඛයා	1
නගරසෝභිනිය	1
නගරාදිපතිනි	1
නගරාදිපතියා	1
නගරාධිපතිනි	0
නගරාධිපතියා	1
නගරාන්තර	1
නගරාශන්න	1
නගරාසන්න	1
නගරෝපාන්ත	1
නගරෝපාන්තය	1
නගින	1
නගිනවා	1
නග්න	1
නග්නත්වය	1
නග්නීකරණය	1
නග්නීකරනවා	1
නග්නීකෘත	1
නග්නීඛරණය	1
නග්නීඛරනවා	1
නග්නීඛෘත	1
නඝනය	1
නඝනවා	1
නඝනීකරණය	1
නඝර	1
නඝරපති	1
නඝරබද	1
නඝරය	0
නඝරයක්	1
නඝරයාය	1
නඝරශෝභිනිය	1
නඝරසභිකයා	1
නඝරාධිපතිනි	1
නඝරාධිපතියා	1
නඝරාන්තර	1
නඝරාසන්න	1
නඝරෝපාන්ත	1
නඝරෝපාන්තය	0
නඝින	1
නඝිනවා	1
නඝ්න	1
නඝ්නත්වය	1
නඝ්නීකරණය	1
නඝ්නීකරනවා	1
නඝ්නීකෘත	1
නඟනවා	1
නඟුල	1
නඟුළ	1
නට	1
නටනවා	1
නටබුන්	1
නටභුන්	1
නටවනවා	0
නටුව	1
නඩත්තු	0
නඩත්තුව	1
නඩය	1
නඩුකාරයා	1
නඩුකියන	1
නඩුකීම	1
නඩුඛාරයා	0
නඩුඛියන	1
නඩුඛීම	1
නඩුපිටපත	1
නඩුපෝෂකයා	0
නඩුපෝෂඛයා	1
නඩුපෝසකයා	1
නඩුයෑම	1
නඩුව	1
නඩුහිමියා	1
නණ්ඩුව	0
නතරවීම	0
නතිවර්තනය	1
නතු	1
නතුව	0
නතෝදර	0
නතෝදරතාව	1
නත්තල	0
නත්තළ	1
නද	0
නදවන	0
නදවනය	0
නදිත්ත	0
නදිය	0
නන්	0
නන්දෙඩවිල්ල	0
නන්දෙඩවිළ්ළ	0
නන්දොඩනවා	0
නන්දොඩවනවා	0
නන්නත්තාරය	0
නඳ	0
නපුංශක	0
නපුංශකයා	0
නපුංසක	0
නපුංසකයා	0
නපුංසඛ	0
නපුංසඛයා	0
නපුර	0
නපුරු	0
නපුරුකම	0
නපුරුඛම	0
නම	0
නමට	0
නමන	0
නමනය	0
නමනවා	0
නමන්නා	0
නමශ්කාරය	0
නමශ්තු	0
නමස්කාරය	0
නමස්ඛාරය	0
නමස්තු	0
නමැති	0
නමුත්	0
නමෙන්	0
නම්	0
නම්කරනලද	0
නම්කරනළද	0
නම්ඛරනලද	0
නම්බුකාර	0
නම්බුකාරයා	0
නම්බුඛාර	0
නම්බුඛාරයා	0
නම්බුනාමය	0
නම්බුපිටින්	0
නම්බුව	0
නම්භුකාර	0
නම්භුකාරයා	0
නම්භුනාමය	0
නම්භුපිටින්	1
නම්භුව	0
නම්මනවා	0
නම්‍ය	0
නම්‍යතාව	0
නම්‍යතාවය	0
නය	1
නයන	1
නයා	1
නයිටිංගේල්	1
නයිටිංගේළ්	0
නයිටිංඝේල්	1
නයිට්‍රයිට්	0
නයිට්‍රයිඩ්	0
නයිට්‍රික්	1
නයිට්‍රිඛ්	1
නයිට්‍රීකරණය	1
නයිට්‍රීකාරී	1
නයිට්‍රීඛරණය	0
නයිට්‍රීඛාරී	0
නයිට්‍රීහාරී	0
නයිට්‍රේට	0
නයිට්‍රෝකරණය	0
නයිට්‍රෝඛරණය	0
නයිට්වරයා	0
නයිලොන්	0
නයිළොන්	1
නයුවා	1
නයෝබියම්	0
නයෝභියම්	1
නර	1
නරක	1
නරකකම	1
නරකාදිය	1
නරක්වීම	1
නරක්වුණු	1
නරඛ	0
නරඛඛම	0
නරඛාදිය	1
නරඛ්වීම	1
නරඛ්වුණු	1
නරබනවා	1
නරබන්නා	1
නරබන්නෝ	0
නරඹනවා	1
නරඹන්නා	1
නරඹන්නෝ	0
නරවෘකයා	0
නරවෘඛයා	0
නරාකෘති	0
නරාඛෘති	0
නරාවළ	1
නරාශ්වයා	1
නරාෂ්වයා	1
නරාස්වයා	1
නරිදෙන	1
නරිනාටකය	1
නරිනාටඛය	0
නරියා	0
නරුම	1
නරුමකම	0
නරුමඛම	1
නරුමයා	1
නර්තක	1
නර්තඛ	1
නර්තනය	1
නර්මාලාපය	1
නර්මාළාපය	1
නල	1
නලවනවා	1
නලළ	1
නලාව	1
නලියනවා	1
නව	1
නවකතාකරුවා	1
නවකතාව	1
නවකථාකරුවා	1
නවකථාව	1
නවකම්	1
නවකයා	0
නවකරණ	1
නවඛථාඛරුවා	1
නවඛථාව	1
නවඛම්	1
නවඛයා	1
නවඛරණ	1
නවගුණවැල	1
නවගුණවැළ	1
නවඝුණවැල	1
නවජ	0
නවජයා	0
නවතනය	1
නවතනවා	1
නවතම	0
නවතාව	0
නවතිනවා	1
නවතිනු	1
නවත්වනවා	1
නවනින්දාව	0
නවමුව	0
නවය	0
නවයුවතිය	0
නවවනය	0
නවවැන්න	0
නවාතැන	0
නවාතැන්කාරයා	0
නවාතැන්ඛාරයා	0
නවාතැන්පළ	0
නවාශ්‍රය	1
නවාශ්‍රය	0
නවාෂ්‍රය	1
නවාස්‍රය	1
නවාස්‍රය	1
නවීකරණය	1
නවීඛරණය	1
නවීන	1
නවීනකම	1
නවීනඛම	1
නවීනභාවය	1
නවීප්‍රකරණය	1
නවීප්‍රඛරණය	1
නවෝත්පාදක	0
නවෝත්පාදඛ	0
නවෝත්පාදනය	0
නව්‍යයා	1
නශනවා	1
නශිනවා	1
නශ්පැත්තිය	1
නශ්‍ය	1
නෂ්ට	1
නෂ්ටාපේක්ෂාව	1
නෂ්ටාපේඛ්ෂාව	0
නෂ්ටාවශේෂ	1
නෂ්ටාවශේෂය	1
නෂ්ටාවෂේෂ	1
නෂ්ටාවෂේෂය	1
නෂ්ටාවසේෂ	1
නෂ්ටාවසේෂය	1
නෂ්‍ය	0
නසනවා	0
නසිනවා	1
නස්ට	1
නස්ටාපේක්සාව	1
නස්ටාවශේස	1
නස්ටාවශේසය	1
නස්පැත්තිය	0
නස්‍ය	0
නහරය	0
නහශ්නාව	0
නහස්නාව	0
නහැශුම	0
නහැසුම	0
නළ	0
නළ	0
නළකම	1
නළඛම	1
නළඟන	1
නළමාර්ගය	1
නළමාර්ඝය	1
නළය	1
නළල	0
නළල්පට	0
නළවනවා	0
නළවනවා	1
නළහමුව	1
නළළ	1
නළළ	1
නළළ්පට	1
නළාකාර	1
නළාකාරයා	1
නළාඛාර	1
නළාඛාරයා	0
නළාව	1
නළාව	1
නළාහඬ	1
නළියනවා	1
නළියනවා	1
නළුව	0
නළුවා	1
නා	0
නාකියා	0
නාඛියා	0
නාගයා	0
නාගරික	0
නාගරිකත්වය	1
නාගරිකයා	0
නාගරිඛ	0
නාගරිඛත්වය	0
නාගරිඛයා	0
නාගරීකරණය	0
නාගරීඛරණය	0
නාගශින්නම	1
නාගසින්නම	1
නාඝයා	0
නාඝරික	1
නාඝරිකත්වය	1
නාඝරිකයා	0
නාඝරීකරණය	0
නාඝසින්නම	1
නාටකීකරණය	1
නාටඛීඛරණය	1
නාටිකාංගනාව	1
නාටිකාංඝනාව	1
නාටිඛාංගනාව	0
නාට්‍යංගනාව	1
නාට්‍යංඝනාව	1
නාට්‍යකරුවා	1
නාට්‍යඛරුවා	1
නාට්‍යමය	1
නාට්‍යය	0
නාට්‍යලෝලයා	0
නාට්‍යළෝළයා	0
නාට්‍යාරෝපණය	1
නාඩි	1
නාඩිය	1
නාඩිවණය	0
නාතකත්වය	0
නාථකත්වය	0
නාථඛත්වය	0
නාදපරාශය	0
නාදපරාසය	0
නාදය	0
නාදවෘද්දිය	0
නාදවෘද්ධිය	0
නාදැත්ත	0
නානකඩය	0
නානඛඩය	0
නානත්වය	0
නානවා	1
නා‍නවා	0
නානාප්‍රකාර	0
නානාප්‍රඛාර	1
නානාවර්ණ	0
නානාවිද	1
නානාවිධ	0
නානු	0
නාන්නා	1
නාඳුනන	0
නාඳුනන්නා	0
නාභි	0
නාභිගත	0
නාභිගතකරණය	0
නාභිගතඛරණය	0
නාභිගාමක	1
නාභිගාමඛ	0
නාභිඝත	1
නාභිඝතකරණය	0
නාභිඝාමක	1
නාභිය	0
නාභියෙහි	0
නාභී	1
නාභීය	1
නාමකරණය	0
නාමඛරණය	1
නාමමාත්‍ර	0
නාමය	0
නාමලේඛනය	1
නාමළේඛනය	1
නාමාවලිය	1
නාමාවළිය	0
නාමික	0
නාමිකය	1
නාමිඛ	0
නාමිඛය	1
නායක	0
නායකකම	1
නායකත්වය	0
නායකයා	0
නායඛ	0
නායඛඛම	0
නායඛත්වය	0
නායඛයා	0
නායයෑම	0
නායිකාව	0
නායිඛාව	1
නාරටිය	1
නාරශනය	0
නාරසනය	1
නාරාශනය	1
නාරාසනය	1
නාරිද්වේෂය	0
නාරිද්වේසය	0
නාරිවේදය	0
නාරීයවේදික	0
නාරීයවේදිඛ	0
නාලය	0
නාලිකාව	0
නාලිඛාව	0
නාලිවලයය	1
නාවනවා	1
නාවාරෝහණය	1
නාවික	1
නාවිකයා	0
නාවිඛ	1
නාවිඛයා	1
නාශක	0
නාශකය	1
නාශකවාදය	1
නාශඛ	1
නාශඛය	1
නාශඛවාදය	1
නාශය	1
නාශයක්	0
නාශික	0
නාශ්තිකවාදය	0
නාශ්තිකවාදියා	0
නාශ්තිකාර	1
නාශ්තිකාරයා	1
නාශ්තිය	0
නාශ්තිවාදය	1
නාශ්තිවාදියා	1
නාශ්තිවෙන	0
නාශ්ලනුව	1
නාෂක	0
නාෂකය	1
නාෂකවාදය	1
නාසක	1
නාසකය	1
නාසකවාදය	1
නාසය	1
නාසයක්	1
නාසයඛ්	1
නාසික	1
නාසිඛ	1
නාස්තිකවාදය	1
නාස්තිකවාදියා	1
නාස්තිකාර	0
නාස්තිකාරයා	1
නාස්තිඛවාදය	1
නාස්තිඛවාදියා	0
නාස්තිඛාර	0
නාස්තිඛාරයා	1
නාස්තිය	1
නාස්තිවාදය	1
නාස්තිවාදියා	1
නාස්තිවෙන	1
නාස්ලනුව	1
නාස්ළනුව	1
නාළය	0
නාළය	1
නාළිකාව	1
නාළිකාව	1
නාළිඛාව	0
නාළිවළයය	0
නැංගුරම	1
නැංඝුරම	0
නැකත	1
නැකැත්කරුවා	1
නැඛත	1
නැඛැත්ඛරුවා	1
නැගි	1
නැගිට	1
නැගිටිනවා	1
නැගිටීම	1
නැගිට්ටා	0
නැගීම	0
නැගුණු	1
නැගෙන	0
නැගෙනවා	0
නැගෙනහිර	1
නැග්ම	0
නැඝි	1
නැඝිට	0
නැඝිටිනවා	1
නැඝිටීම	1
නැඝිට්ටා	1
නැඝීම	0
නැඝුණු	0
නැඝෙන	1
නැඝෙනවා	1
නැඝෙනහිර	1
නැඝ්ම	0
නැඟිටිනවා	1
නැඟිටුවනවා	0
නැඟීම	1
නැඟීම්	1
නැඟුණු	0
නැඟුම	1
නැඟෙනවා	1
නැටැවීම	1
නැටීම	1
නැටුම	1
නැට්ටුක්කාරයා	0
නැට්ටුක්කාරී	1
නැට්ටුඛ්ඛාරයා	1
නැට්ටුඛ්ඛාරී	0
නැට්ටුවා	1
නැණවතා	1
නැණවත්	1
නැණවත්කම	1
නැණවත්ඛම	0
නැත	1
නැතහොත්	1
නැති	0
නැතිකම	1
නැතිඛම	1
නැතිබැරිකම	0
නැතිබැරිඛම	0
නැතිභැරිකම	1
නැතිව	1
නැතිවූ	1
නැත්ත	0
නැත්නම්	0
නැනෝ	0
නැන්දම්මා	1
නැන්දා	1
නැපිය	0
නැප්තලින්	1
නැප්තළින්	1
නැප්තා	1
නැබ	1
නැබුරු	0
නැබුරුතාව	1
නැබුරුබව	1
නැබුරුව	1
නැභ	1
නැමියාව	1
නැමීම	1
නැමුණු	0
නැමෙනවා	1
නැමෙනශුලු	0
නැමෙනසුලු	1
නැමෙනසුළු	0
නැම්ම	1
නැඹුරු	0
නැඹුරුතාව	1
නැඹුරුබව	1
නැඹුරුභව	1
නැඹුරුව	1
නැලවිල්ල	1
නැලියුම	0
නැව	1
නැවත	1
නැවතත්	1
නැවතිල්ල	0
නැවතිළ්ළ	0
නැවතීම	1
නැවතුණු	1
නැවතුම	1
නැවතුම්	1
නැවතුම්පළ	0
නැවතෙනවා	0
නැවැඩුණු	0
නැවැත්වීම	0
නැවැත්වූ	1
නැවියා	1
නැවීම	1
නැවුම්	0
නැවෙන	1
නැවෙනවා	0
නැවෙන්	1
නැවෙහි	1
නැව්කාරයා	1
නැව්ඛාරයා	1
නැව්තලය	0
නැව්තළය	0
නැව්තොට	0
නැව්නැඟීම	1
නැව්පත	1
නැව්පාව	0
නැව්පොළ	0
නැව්බඩු	1
නැව්භඩු	1
නැශින්න	1
නැශීගිය	0
නැශීම	1
නැශුම	1
නැශෙනවා	1
නැසින්න	0
නැසීගිය	0
නැසීඝිය	0
නැසීම	0
නැසුම	1
නැසෙනවා	1
නැහැ	1
නැහැදිච්ච	0
නැහැදිච්චකම	1
නැහැදිච්චඛම	1
නැහැශුම	1
නැහැසුම	1
නැළවිළ්ළ	1
නැළිය	1
නැළියුම	1
නෑකම	0
නෑඛම	0
නෑදෑයා	1
නෑදෑයින්	1
නෑදෑයෝ	0
නෑනා	0
නෑම	0
නෑයා	0
නෑවූ	0
නෑශුණු	1
නෑශෙන	0
නෑසුණු	0
නෑසෙන	1
නි	1
නිකං	0
නිකට	0
නිකටීන	1
නිකමා	0
නිකම්	0
නිකරුණේ	1
නිකාය	0
නිකායවල්	1
නිකායවළ්	0
නිකායවාදය	1
නිකායවාදී	0
නිකායික	0
නිකායිකයා	1
නිකැලැල්	0
නිකැළැල්	1
නිකැළැළ්	1
නිකැළැළ්	0
නිකුතුව	0
නිකෙලෙශ්	1
නිකෙලෙස්	0
නිකෙවීම	0
නිකෙළෙස්	1
නිකේතනය	0
නික්ඛිත්තකය	0
නික්මගිය	0
නික්මඝිය	1
නික්මන	0
නික්මයාම	1
නික්මීම	0
නික්මෙනවා	1
නික්ෂේපණය	1
නික්සේපණය	1
නිඛං	1
නිඛට	0
නිඛටීන	1
නිඛමා	0
නිඛම්	1
නිඛරුණේ	1
නිඛාය	1
නිඛායවල්	0
නිඛායවාදය	1
නිඛායවාදී	0
නිඛායිඛ	0
නිඛායිඛයා	1
නිඛැලැල්	0
නිඛැළැල්	0
නිඛිල	0
නිඛිලය	0
නිඛිළ	0
නිඛිළය	0
නිඛුතුව	1
නිඛෙලෙස්	1
නිඛෙවීම	1
නිඛේතනය	1
නිඛ්ඛිත්තඛය	0
නිඛ්මගිය	0
නිඛ්මන	0
නිඛ්මයාම	0
නිඛ්මීම	1
නිඛ්මෙනවා	1
නිඛ්ෂේපණය	1
නිගණනය	1
නිගන්ඨයා	0
නිගමනය	1
නිගමනාත්මක	1
නිගමනාත්මඛ	1
නිගරණය	1
නිගරුව	0
නිගාදෙන	1
නිගාමී	1
නිගාව	1
නිගූඩ	1
නිගූහනය	0
නිග්‍රහය	1
නිඝණනය	1
නිඝණ්ටුව	1
නිඝණ්ඩුව	1
නිඝන්ඨයා	1
නිඝමනය	1
නිඝමනාත්මක	0
නිඝරණය	0
නිඝරුව	0
නිඝාදෙන	0
නිඝාමී	0
නිඝාව	0
නිඝූඩ	0
නිඝූහනය	0
නිඝ්‍රහය	0
නිජ	1
නිජශම්මිලතිය	1
නිජසම්මිලතිය	1
නිජසම්මිළතිය	1
නිණව්ව	1
නිතබ	1
නිතඹ	1
නිතර	0
නිතරඟ	1
නිතරඟයෙන්	0
නිතල	0
නිතලවාශී	0
නිතලවාසී	0
නිතළ	0
නිතළවාසී	0
නිති	1
නිතිභ්‍රෂ්ටයා	1
නිතිභ්‍රස්ටයා	0
නිතෝදනය	1
නිතෝදිත	1
නිත්‍ය	0
නිත්‍යතාව	1
නිත්‍යත්වය	0
නිත්‍යනුකූල	1
නිත්‍යනුකූළ	1
නිත්‍යනුඛූල	1
නිත්‍යභාවය	1
නිත්‍යවාශය	0
නිත්‍යවාසය	0
නිත්‍යානුකූලතාව	0
නිත්‍යානුකූළතාව	0
නිත්‍යානුඛූලතාව	0
නිදන	0
නිදනවා	0
නිදන්	0
නිදන්ගත	0
නිදන්ගතව	0
නිදන්ඝත	1
නිදන්ඝතව	0
නිදර්ශක	1
නිදර්ශකය	1
නිදර්ශඛ	1
නිදර්ශඛය	1
නිදර්ශනමය	1
නිදර්ශනය	1
නිදර්ශනාත්මක	1
නිදර්ශනාත්මඛ	0
නිදර්ෂක	1
නිදර්ෂකය	0
නිදර්ෂනමය	0
නිදර්ෂනය	1
නිදර්ෂනාත්මක	0
නිදර්සක	1
නිදර්සකය	1
නිදර්සනමය	0
නිදර්සනය	0
නිදර්සනාත්මක	0
නිදශුනක්	0
නිදසුනක්	0
නිදසුනඛ්	0
නිදහශ	0
නිදහශේ	0
නිදහශ්	0
නිදහස	1
නිදහසේ	1
නිදහස්	1
නිදාගන්නවා	1
නිදාඝන්නවා	1
නිදානය	1
නිදානය	0
නිදැලි	0
නිදැලිය	0
නිදැල්ලේ	1
නිදැළි	1
නිදැළිය	0
නිදැළ්ළේ	0
නිදිකරවන	1
නිදිකර්පරය	1
නිදිකර්ප්‍රදාහය	0
නිදිකුම්බා	1
නිදිකුම්භා	1
නිදිඛරවන	0
නිදිඛුම්බා	0
නිදිබර	1
නිදිභර	0
නිදිමත	1
නිදිමතින්	1
නිදිය	1
නිදිසාදනය	1
නිදිසාදනය	0
නිදොශ්	1
නිදොශ්කරුව	0
නිදොස්	1
නිදොස්කරුව	1
නිදොස්ඛරුව	1
නිද්‍රාකාරකය	0
නිද්‍රාඛාරඛය	0
නිද්‍රාගීතය	1
නිද්‍රාඝීතය	1
නිද්‍රාණ	1
නිද්‍රාවේදය	1
නිද්‍රෝපගත	1
නිද්‍රෝපඝත	1
නිධානය	1
නිධිකර්පරය	1
නිධිකර්ප්‍රදාහය	0
නිධිඛර්පරය	1
නිධිඛර්ප්‍රදාහය	1
නිධිය	1
නිධිශාදනය	1
නිධිශාධනය	1
නිධිසාදනය	1
නිධිසාධනය	1
නිනාලය	1
නිනාළය	0
නිනිද	0
නින්ජා	1
නින්ද	1
නින්දගම	1
නින්දඝම	1
නින්දනීය	1
නින්දාලාපය	1
නින්දාව	1
නින්දාශහගත	1
නින්දාසහගත	1
නින්දාසහඝත	1
නින්දාළාපය	1
නින්දිත	1
නින්දිතයා	0
නින්නාදී	1
නිඳන	1
නිඳන්නා	1
නිඳිමතේ	1
නිපත්‍රය	1
නිපත්‍රාකාර	1
නිපත්‍රාඛාර	1
නිපත්‍රික	1
නිපත්‍රිකාව	0
නිපත්‍රිඛ	0
නිපත්‍රිඛාව	0
නිපදවනවා	0
නිපදවන්නා	1
නිපදවීම	1
නිපයනවා	1
නිපා	1
නිපාත	0
නිපාතනවිදිය	0
නිපාතනවිධිය	1
නිපාතමය	0
නිපාතය	1
නිපැයුම	1
නිපැයුම්	0
නිපුණ	1
නිපුණතාව	1
නිපුණත්වය	1
නිපුණභාවය	1
නිපුණයා	1
නිපුණු	1
නිපුතිය	0
නිපුනත්වය	0
නිපූති	1
නිබද්ද	0
නිබද්ධ	0
නිබන්දකයා	0
නිබන්දනය	1
නිබන්දනයා	1
නිබන්දය	1
නිබන්ධකයා	1
නිබන්ධඛයා	1
නිබන්ධනය	1
නිබන්ධනයා	1
නිබන්ධය	1
නිබඳ	1
නිබඳව	1
නිබුල්දරුවෝ	1
නිබුල්ලු	1
නිභ	0
නිභද්ධ	1
නිභන්ධකයා	1
නිභන්ධනය	0
නිභන්ධනයා	1
නිභන්ධය	0
නිභඳ	0
නිභඳව	0
නිම	1
නිමකුරුව	1
නිමඛුරුව	1
නිමග්න	0
නිමග්නවීම	1
නිමඝ්න	1
නිමඝ්නවීම	1
නිමජ්ජකය	1
නිමජ්ජඛය	1
නිමල	0
නිමවනවා	1
නිමවුම	1
නිමවූ	1
නිමහම	0
නිමළ	1
නිමානකය	1
නිමානකයා	1
නිමානඛය	1
නිමානඛයා	1
නිමානය	1
නිමායනය	1
නිමාව	1
නිමැදීම	1
නිමැවීම	1
නිමැවුම	1
නිමැවුම්	1
නිමැවූ	0
නිමි	1
නිමිතිකරණය	1
නිමිතිඛරණය	1
නිමිත්ත	1
නිමිල	0
නිමිළ	1
නිමෙනවා	1
නිමේශය	0
නිමේෂය	0
නිමේෂය	1
නිමේසය	1
නිමේසය	0
නිම්නය	0
නිඹුල්දරුවෝ	1
නිඹුල්ලු	1
නිඹුළ්දරුවෝ	1
නිඹුළ්ළු	1
නිය	1
නියං	1
නියඟය	0
නියත	1
නියතතාව	1
නියතය	1
නියතාර්තය	0
නියතාර්ථය	0
නියතිය	0
නියතිවාදී	0
නියදජුව	0
නියන	0
නියපිරිත්ත	0
නියපොත්ත	0
නියම	0
නියමය	0
නියමයක්	0
නියමයඛ්	0
නියමලෙශ	0
නියමලෙස	0
නියමහ	0
නියමළෙස	0
නියමානුකූල	0
නියමානුකූළ	0
නියමානුඛූල	0
නියමිත	0
නියමු	0
නියමුව	1
නියමුවනවා	1
නියමුවා	0
නියම්ගම	1
නියම්ඝම	1
නියර	1
නියවනවා	1
නියවීම	1
නියාමක	1
නියාමකතාව	1
නියාමකය	1
නියාමකයා	1
නියාමඛ	1
නියාමඛතාව	1
නියාමඛය	1
නියාමඛයා	1
නියාමනය	1
නියාමය	0
නියාලු	0
නියාලුකම	1
නියාලුඛම	0
නියාව	1
නියාළු	1
නියාළුකම	0
නියැදිය	1
නියැදීම	1
නියැලි	1
නියැලෙනවා	1
නියැල්ලු	1
නියැළි	1
නියැළෙනවා	1
නියැළ්ළු	0
නියුක්ත	1
නියුක්තයා	1
නියුඛ්ත	1
නියුඛ්තයා	0
නියුට්‍රොනෝව	0
නියුට්‍රෝනය	0
නියුමෝනියාව	0
නියුරැශ්තීනියාව	1
නියුරැස්තීනියාව	1
නියුරෝනය	1
නියුරෝශි	1
නියුරෝශියාව	1
නියුරෝසි	1
නියුරෝසියාව	1
නියෙදීම	1
නියෙමීම	1
නියොන්	1
නියෝගය	1
නියෝගයක්	0
නියෝගයඛ්	1
නියෝඝය	1
නියෝඝයක්	1
නියෝජක	0
නියෝජඛ	1
නියෝජනය	1
නියෝජිත	1
නියෝජිතයා	1
නියෝජ්‍ය	1
නියෝජ්‍යත්වය	0
නියෝජ්‍යයා	1
නියෝඩිමියම්	0
නිරංග	0
නිරංඝ	1
නිරක්ෂය	0
නිරක්ෂර	0
නිරක්සය	0
නිරක්සර	0
නිරඛ්ෂය	1
නිරඛ්ෂර	1
නිරතය	1
නිරතරයෙන්	0
නිරතුර	0
නිරතුරු	1
නිරතුරුව	0
නිරදිශෝෂණය	1
නිරධිශෝෂණය	1
නිරධිශෝසණය	1
නිරධිෂෝෂණය	1
නිරධිසෝෂණය	0
නිරනුමාන	0
නිරනුමානව	0
නිරන්තර	0
නිරන්තරය	1
නිරන්තරයෙන්	0
නිරපරාද	1
නිරපරාධ	1
නිරපේක්ෂ	1
නිරපේක්ෂතාවාදය	1
නිරපේක්ස	1
නිරපේක්සතාවාදය	1
නිරපේඛ්ෂ	1
නිරපේඛ්ෂතාවාදය	0
නිරභය	1
නිරය	1
නිරර්තක	1
නිරර්තක	1
නිරර්තකත්වය	1
නිරර්තඛ	0
නිරර්ථක	1
නිරර්ථකත්වය	1
නිරර්ථඛ	1
නිරර්ථඛත්වය	1
නිරවද්‍ය	1
නිරවද්‍යතාව	1
නිරවද්‍යතාවය	1
නිරවද්‍යව	1
නිරවශිෂ්ට	1
නිරවශිස්ට	1
නිරවශේෂ	1
නිරවශේෂණය	1
නිරවශේස	1
නිරවශේසණය	1
නිරවෂිෂ්ට	1
නිරවෂේෂ	0
නිරවෂේෂණය	0
නිරවසිෂ්ට	0
නිරවසේෂ	0
නිරවසේෂණය	0
නිරවුල්	0
නිරවුළ්	1
නිරශනය	1
නිරසනය	1
නිරහංකාර	1
නිරහංඛාර	1
නිරාකරණය	1
නිරාකාර	1
නිරාකුල	1
නිරාකුළ	1
නිරාඛරණය	1
නිරාඛාර	1
නිරාඛුල	1
නිරාපදාව	0
නිරායාශ	0
නිරායාශය	0
නිරායාශයෙන්	1
නිරායාශයෙන්	1
නිරායාෂයෙන්	1
නිරායාස	1
නිරායාසය	0
නිරායාසයෙන්	0
නිරායාසයෙන්	1
නිරායුද	1
නිරායුදකරණය	1
නිරායුධ	1
නිරායුධකරණය	1
නිරායුධඛරණය	1
නිරායෝජනය	1
නිරාලම්බව	1
නිරාලම්භව	1
නිරාවරණ	1
නිරාවරණය	1
නිරාළම්බව	0
නිරික්ශන	1
නිරික්ශනවා	1
නිරික්ශු	1
නිරික්ශුම	0
නිරික්සන	0
නිරික්සනවා	0
නිරික්සු	0
